Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	stimulation
DYNLT1	42.0190636544949	-0.359195458323125	0.312525182160071	-1.14933285004583	0.250418757434324	NA	IFN_lambda2
DYNLT1	42.0190636544949	0.455243861528896	0.280371194290543	1.62371838048789	0.104435926365227	0.573718179130909	IFN_y
DYNLT1	42.0190636544949	0.00901743927391871	0.292919272869555	0.0307847250390192	0.975441222300115	0.997416015391263	IL_10
DYNLT1	42.0190636544949	-0.0222044144347453	0.295014481558319	-0.0752655066878671	0.940003465286234	0.980087153219425	IL_13
DYNLT1	42.0190636544949	-0.0730610838737775	0.290933320510332	-0.251126559672229	0.801716262076698	NA	IL_4
EIF2AK2	31.0811432582697	5.4112919722755	0.700238152881487	7.72778796757642	1.09431413396317e-14	6.47469195928209e-13	IFN_B1a
EIF2AK2	31.0811432582697	0.485036126720997	0.785332699372908	0.617618656536651	0.536826743546689	NA	IFN_lambda2
EIF2AK2	31.0811432582697	1.6837179624402	0.724222126411564	2.32486401759475	0.0200792325523417	0.248739459711912	IFN_y
EIF2AK2	31.0811432582697	-0.427532934009085	0.822390679942853	-0.519865976641168	0.603156990622955	0.924751843051454	IL_10
EIF2AK2	31.0811432582697	0.760590688503217	0.755779395815276	1.00636600139483	0.314239541956405	0.659582540676988	IL_13
EIF2AK2	31.0811432582697	0.557123728474205	0.756481165773051	0.736467414763563	0.461446290986719	NA	IL_4
EPHB2	9.90923444354554	2.76202179817684	0.630721444825927	4.37914680218164	1.19144854215235e-05	0.000239208563347296	IFN_B1a
EPHB2	9.90923444354554	0.720491186254037	0.676237854351009	1.06544048313518	0.286676645198909	NA	IFN_lambda2
EPHB2	9.90923444354554	0.526529710526178	0.660342016337452	0.797359091954414	0.425242510367863	NA	IFN_y
EPHB2	9.90923444354554	0.305028339859363	0.680425294093508	0.44829071245174	0.65394340259477	0.940616952355693	IL_10
EPHB2	9.90923444354554	0.671779217382294	0.66399938746757	1.01171662212581	0.311673565571017	NA	IL_13
EPHB2	9.90923444354554	0.258786488966407	0.673498637110064	0.384242038078714	0.700799063413886	NA	IL_4
EPSTI1	36.6377487436854	4.51578053533244	0.641292813845237	7.04168273499823	1.89931910917903e-12	8.99011045011407e-11	IFN_B1a
EPSTI1	36.6377487436854	-0.0323918885506245	0.715398472628809	-0.0452781069431097	0.963885637666761	NA	IFN_lambda2
EPSTI1	36.6377487436854	2.3195701149525	0.647899909386898	3.58013650155853	0.000343414764847331	0.0141952774476404	IFN_y
EPSTI1	36.6377487436854	-0.573131268807988	0.725387552276785	-0.790103534323262	0.429467305972681	0.880793334249556	IL_10
EPSTI1	36.6377487436854	-1.12579752266294	0.755447929979013	-1.49023841086468	0.13616156006286	0.444331294980639	IL_13
EPSTI1	36.6377487436854	-0.826395852112029	0.726370992103281	-1.13770492089602	0.255243717939706	NA	IL_4
ETV7	16.568190030536	8.5953247062418	1.22533720721005	7.01466066293077	2.30507713448493e-12	1.08449713375466e-10	IFN_B1a
ETV7	16.568190030536	2.82609787301405	1.38143457233804	2.04577033875079	0.040778971602681	NA	IFN_lambda2
ETV7	16.568190030536	6.7463205475409	1.22816290611421	5.49301767213081	3.95123236498284e-08	4.96930521476885e-06	IFN_y
ETV7	16.568190030536	2.08048644883678	1.41978456403747	1.46535361880571	0.142824464679019	0.623135991990266	IL_10
ETV7	16.568190030536	1.39828057299994	1.54646304350854	0.904179753191901	0.365900094304616	NA	IL_13
ETV7	16.568190030536	-0.518518097668103	1.69316986548254	-0.306241038326258	0.759421128336297	NA	IL_4
EXOSC9	20.3282254157906	2.29115411137287	0.413870583885158	5.53591919934233	3.09600282130105e-08	9.74991211062952e-07	IFN_B1a
EXOSC9	20.3282254157906	0.565056629842687	0.439661132426785	1.28520942191037	0.198719112053453	NA	IFN_lambda2
EXOSC9	20.3282254157906	0.302752660247165	0.431050934333231	0.702359364364855	0.482455080270528	0.890470399951767	IFN_y
EXOSC9	20.3282254157906	0.0804225639222081	0.444197834516498	0.181051229143759	0.856327365355811	0.976543660201337	IL_10
EXOSC9	20.3282254157906	0.221429514877295	0.439820253339434	0.503454566259834	0.61464471585541	NA	IL_13
EXOSC9	20.3282254157906	-0.262442676514138	0.44938043988394	-0.584010012945642	0.559213575430635	NA	IL_4
FAM111A	9.13386382573593	3.2172580699597	0.659486221747106	4.87843106325492	1.06933024491307e-06	2.67675295281125e-05	IFN_B1a
FAM111A	9.13386382573593	1.11022410495532	0.723419052143729	1.53469016563133	0.124859952663157	NA	IFN_lambda2
FAM111A	9.13386382573593	2.74044421779516	0.647941166099265	4.22946458903542	2.34248145347994e-05	NA	IFN_y
FAM111A	9.13386382573593	1.83204528121697	0.674779110464409	2.71502963385468	0.00662698402568695	0.107447055069743	IL_10
FAM111A	9.13386382573593	1.02271216722088	0.716265568361178	1.42783935511636	0.153338102329681	NA	IL_13
FAM111A	9.13386382573593	1.60829559303018	0.677732688268994	2.37305300580668	0.0176417319900377	NA	IL_4
FAM20A	15.2303961464538	0.230227974412317	0.504361443364226	0.456474176290389	0.64804903645479	0.867672750230095	IFN_B1a
FAM20A	15.2303961464538	0.0746144486588322	0.489754981071048	0.152350566186499	0.878910444309662	NA	IFN_lambda2
FAM20A	15.2303961464538	1.34729630654143	0.426033974680156	3.16241517487639	0.00156466312537046	0.0491953390109829	IFN_y
FAM20A	15.2303961464538	2.52916100951847	0.412228585887692	6.13533630636551	8.49792281621479e-10	1.16674672197945e-07	IL_10
FAM20A	15.2303961464538	-0.00272643908455733	0.481719882047987	-0.00565980186029716	0.995484155588088	NA	IL_13
FAM20A	15.2303961464538	0.201947054732646	0.461195946566009	0.437876907280541	0.661475516479235	NA	IL_4
FAM26F	22.0794548779352	5.79992046009054	0.829242615853483	6.99423829553318	2.66703916670878e-12	1.24727999353267e-10	IFN_B1a
FAM26F	22.0794548779352	-0.665577990673065	1.16079433402143	-0.573381495038186	0.566386416973249	NA	IFN_lambda2
FAM26F	22.0794548779352	5.77476735509761	0.823663279685923	7.01107782454455	2.36489134996471e-12	5.37648952678516e-10	IFN_y
FAM26F	22.0794548779352	1.0036923505807	0.929253249063063	1.08010636669034	0.280094817066613	0.800820493810747	IL_10
FAM26F	22.0794548779352	0.684708291247034	0.967317323931899	0.707842477651355	0.479043084395476	NA	IL_13
FAM26F	22.0794548779352	0.631033587955804	0.949503246268373	0.664593397058745	0.506310593668317	NA	IL_4
FAM46A	30.1352664506306	3.88093346309536	0.389919254543528	9.95317214493218	2.44270291472944e-23	2.54366796853826e-21	IFN_B1a
FAM46A	30.1352664506306	0.44069789913793	0.444462165557303	0.991530738247082	0.321426490631687	NA	IFN_lambda2
FAM46A	30.1352664506306	1.23470649786137	0.407471856446326	3.03016387102065	0.00244421082596124	0.0671075475656617	IFN_y
FAM46A	30.1352664506306	-0.25344399978836	0.458492229789144	-0.552777088294205	0.580416059223233	0.920477962685555	IL_10
FAM46A	30.1352664506306	-0.80533702187856	0.497392831365744	-1.61911666412091	0.105422163995576	0.404356166155397	IL_13
FAM46A	30.1352664506306	0.325196173613911	0.430827379018319	0.75481779815132	0.450358313228272	NA	IL_4
FPR1	36.3957025027066	0.467253043055431	0.405377052924145	1.15263811724159	0.249058951057859	0.577425247430901	IFN_B1a
FPR1	36.3957025027066	-0.170331390805291	0.415116071633641	-0.410322322946862	0.681569518878809	NA	IFN_lambda2
FPR1	36.3957025027066	0.113581318690796	0.390816899450725	0.290625402459385	0.771337829911873	0.960019994372538	IFN_y
FPR1	36.3957025027066	3.33561561717037	0.357598509223148	9.32782305053985	1.08067642021726e-20	2.32453497988732e-17	IL_10
FPR1	36.3957025027066	-0.161809801510613	0.406530027781599	-0.398026690411027	0.690610511595185	0.889477412839872	IL_13
FPR1	36.3957025027066	-0.128209475486488	0.399327485629818	-0.321063488240176	0.748162278854872	NA	IL_4
FUT4	7.46903622954314	2.86545235949773	0.599125929966516	4.78272132147222	1.72937808129339e-06	4.1558285584312e-05	IFN_B1a
FUT4	7.46903622954314	0.940041010659757	0.646844943454573	1.4532710198511	0.146148520301313	NA	IFN_lambda2
FUT4	7.46903622954314	0.0921315796881716	0.662321803612431	0.139103950958081	0.889368006169463	NA	IFN_y
FUT4	7.46903622954314	0.51200599051542	0.649151137192678	0.788731562159227	0.43026891669352	NA	IL_10
FUT4	7.46903622954314	0.0978512309605919	0.68448886942658	0.142955182079973	0.88632557707241	NA	IL_13
FUT4	7.46903622954314	0.327270698227709	0.652695957069521	0.501413705237414	0.616079996320055	NA	IL_4
GBP1	60.5744496934476	5.78689666737877	0.470086117647682	12.3102904981251	7.97356732706501e-35	1.51886733717994e-32	IFN_B1a
GBP1	60.5744496934476	0.131096315419465	0.600970061596779	0.218141175071421	0.827319116743915	NA	IFN_lambda2
GBP1	60.5744496934476	5.52962159030669	0.467277087308927	11.833710105822	2.61330097778577e-32	2.94563427236453e-29	IFN_y
GBP1	60.5744496934476	0.0175807064438512	0.578401505885966	0.0303953331119393	0.975751766774899	0.997509821877123	IL_10
GBP1	60.5744496934476	-0.735016264994774	0.671079011593451	-1.0952752988795	0.273396045710946	0.619625335815313	IL_13
GBP1	60.5744496934476	-0.0738051851286209	0.581732466132226	-0.12687135311414	0.899042220290582	0.995023587958334	IL_4
GBP2	46.7979905237891	3.04908764528957	0.339523462949339	8.98049171271714	2.69559356538645e-19	2.19807543898422e-17	IFN_B1a
GBP2	46.7979905237891	0.786389636848496	0.375147885684005	2.09621236546403	0.0360633565111844	NA	IFN_lambda2
GBP2	46.7979905237891	3.37060692289605	0.328056664724484	10.2744656193064	9.18520446984326e-25	4.9357948746585e-22	IFN_y
GBP2	46.7979905237891	1.57894444980461	0.34774581504311	4.54051316076619	5.61174756272062e-06	0.000338435579647067	IL_10
GBP2	46.7979905237891	0.993396379490705	0.360805661320169	2.75327270602107	0.0059002725036932	0.0861601436840679	IL_13
GBP2	46.7979905237891	0.345345433171072	0.373468565038822	0.924697459169486	0.355123301460622	NA	IL_4
GBP3	8.32281271187785	3.92644823354035	0.723082673454288	5.43015118144519	5.63063324811015e-08	1.67618924568989e-06	IFN_B1a
GBP3	8.32281271187785	-1.75165535409319	1.18061576835965	-1.48367945019653	0.13789398052768	NA	IFN_lambda2
GBP3	8.32281271187785	3.02556635473666	0.719108344898035	4.20738596096485	2.58341698458003e-05	NA	IFN_y
GBP3	8.32281271187785	0.83985865971537	0.797339241174978	1.05332663481824	0.292191315781443	NA	IL_10
GBP3	8.32281271187785	-0.879467706718957	1.00563647112071	-0.874538396304234	0.381825119611146	NA	IL_13
GBP3	8.32281271187785	-0.862065906528584	0.957808942865831	-0.900039525575135	0.368099216722573	NA	IL_4
GBP4	26.8181212419475	6.60009150245594	0.759077339858517	8.69488674722674	3.47175896639794e-18	2.63246966287067e-16	IFN_B1a
GBP4	26.8181212419475	0.116212187056335	0.99186723096786	0.117165063456059	0.906729251515975	NA	IFN_lambda2
GBP4	26.8181212419475	5.46738605121999	0.758890961357604	7.20444217893861	5.82819473457292e-13	1.43543579483586e-10	IFN_y
GBP4	26.8181212419475	-0.124804599673923	0.967502745312671	-0.128996636214804	0.897360310503018	0.983334412560137	IL_10
GBP4	26.8181212419475	-1.29781879075567	1.22923788589047	-1.05579140185345	0.291063527312295	NA	IL_13
GBP4	26.8181212419475	0.84572675779288	0.871524639155551	0.970399137094199	0.331847578638783	NA	IL_4
GBP5	40.9600170683216	6.15825688601858	0.753353165137708	8.17446208630834	2.97188759933702e-16	2.0182993174628e-14	IFN_B1a
GBP5	40.9600170683216	0.619234049332847	0.926410975298237	0.668422617870539	0.503863861843749	NA	IFN_lambda2
GBP5	40.9600170683216	7.02244296709556	0.747719032873235	9.39182053466079	5.89719952439384e-21	2.68141126066862e-18	IFN_y
GBP5	40.9600170683216	-0.0199370113858722	0.952499769009423	-0.0209312506255053	0.983300497686529	0.998244601069441	IL_10
