Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	stimulation
SEMA3C	51.0707251756975	0.249166837296555	0.348408945440987	0.715156256912924	0.474512495133105	NA	IFN_lambda2
SEMA3C	51.0707251756975	0.658328552628404	0.32516693904203	2.02458636959802	0.0429098550365151	0.395975649007649	IFN_y
SEMA3C	51.0707251756975	0.974624232872267	0.326837671014239	2.98198255374855	0.00286388318503711	0.0355668317154518	IL_10
SEMA3C	51.0707251756975	2.29650452027327	0.316081418090189	7.26554738380096	3.71530663185147e-13	1.05366096079308e-10	IL_13
SEMA3C	51.0707251756975	2.40169018676023	0.315580277985981	7.61039378660704	2.73262053918402e-14	7.77625730579223e-12	IL_4
SEMA4B	6.22577236789262	-2.52060016555822	1.07118540353125	-2.35309420502637	0.01861791664739	0.181780257715282	IFN_B1a
SEMA4B	6.22577236789262	-0.451298721115069	0.765365636204582	-0.589651141581221	0.555424557467038	NA	IFN_lambda2
SEMA4B	6.22577236789262	-2.43578909276604	0.905278246984568	-2.6906524053566	0.00713124537756569	NA	IFN_y
SEMA4B	6.22577236789262	2.24255458555771	0.655151541492087	3.42295552026079	0.000619442126182686	0.0105054520128324	IL_10
SEMA4B	6.22577236789262	-0.774412309067876	0.790844326082242	-0.979222185109718	0.327470209179869	NA	IL_13
SEMA4B	6.22577236789262	-0.517085325076528	0.774513429336174	-0.667626028795545	0.504372338516874	NA	IL_4
SEPHS2	74.7133118297389	-0.668309849218811	0.260455027218983	-2.56593184763877	0.0102899043671637	0.120762317653033	IFN_B1a
SEPHS2	74.7133118297389	-0.418478833866663	0.252530412468281	-1.65714232110252	0.0974907045511847	NA	IFN_lambda2
SEPHS2	74.7133118297389	-0.195319733033682	0.236826756846218	-0.824736763846796	0.409521054800885	0.884311783623408	IFN_y
SEPHS2	74.7133118297389	2.33167697643091	0.222039820897364	10.5011658134453	8.53198225719977e-26	3.33771145901655e-23	IL_10
SEPHS2	74.7133118297389	-0.242048964424816	0.248545031583256	-0.973863620942011	0.330124258797622	0.700772752956628	IL_13
SEPHS2	74.7133118297389	-0.40325413014369	0.253382906128217	-1.59148119462974	0.111501324274213	0.472610519803729	IL_4
SEPW1	7.7683747943655	1.97918758740745	0.821742632910822	2.40852489348966	0.0160171339196102	0.167307960214617	IFN_B1a
SEPW1	7.7683747943655	1.45603008137462	0.837055892291442	1.73946578093935	0.0819528662330534	NA	IFN_lambda2
SEPW1	7.7683747943655	1.62214283479276	0.809806764342557	2.00312334524608	0.0451640507895669	NA	IFN_y
SEPW1	7.7683747943655	2.11868675781778	0.808429438632876	2.62074419432408	0.00877380689846805	0.0853809268328532	IL_10
SEPW1	7.7683747943655	1.18005707285273	0.847617671785387	1.39220442439231	0.1638605033791	NA	IL_13
SEPW1	7.7683747943655	1.91194053954801	0.822763830037234	2.32380237164957	0.0201360885784975	NA	IL_4
SIGLEC1	14.056462753315	3.94168677151816	0.698633764909893	5.64199294322189	1.68092990782037e-08	9.04926302668803e-07	IFN_B1a
SIGLEC1	14.056462753315	-2.03568470386191	0.999255939076105	-2.03720050515193	0.0416299532576348	NA	IFN_lambda2
SIGLEC1	14.056462753315	-1.31903611446612	0.813978988060574	-1.62047931680512	0.105129353803617	0.6059082147824	IFN_y
SIGLEC1	14.056462753315	-1.67553527363712	0.896835150193662	-1.86827565051984	0.0617236588092826	0.328216814204692	IL_10
SIGLEC1	14.056462753315	-0.82562978563137	0.839275238090231	-0.983741385615151	0.325242685596894	0.697018833515962	IL_13
SIGLEC1	14.056462753315	-1.08530652299601	0.870805522308932	-1.24632480524277	0.21264517476522	0.636976222755366	IL_4
SLA	39.8516554097665	-0.303134019472149	0.489961720357834	-0.61868918912841	0.536121133294298	0.883035390600972	IFN_B1a
SLA	39.8516554097665	-0.308837523052552	0.48721184879846	-0.633887545662514	0.5261542140108	NA	IFN_lambda2
SLA	39.8516554097665	-0.271448222166795	0.46254625310492	-0.586856385376928	0.557300163953472	0.937427796543326	IFN_y
SLA	39.8516554097665	0.797072689002415	0.449712927075387	1.77240332891031	0.0763276296076453	0.375747089377234	IL_10
SLA	39.8516554097665	2.22370190541917	0.436801324041803	5.09087720898565	3.56410786274742e-07	2.1973499779895e-05	IL_13
SLA	39.8516554097665	3.17038851815688	0.431063963778662	7.35479832358425	1.91215596727909e-13	4.00948914402099e-11	IL_4
SLAMF1	20.6407006911827	0.41207323220656	0.801722724834539	0.513984722450775	0.607262672013839	0.903210863003373	IFN_B1a
SLAMF1	20.6407006911827	0.333575793520715	0.804932822171248	0.414414450911467	0.678570607513739	NA	IFN_lambda2
SLAMF1	20.6407006911827	0.483240663194658	0.756460674411141	0.638817957814967	0.522941364576013	0.923946828141022	IFN_y
SLAMF1	20.6407006911827	4.77416719719686	0.69962353211314	6.82390882819076	8.85961216300974e-12	1.10613200367109e-09	IL_10
SLAMF1	20.6407006911827	2.45050325767608	0.722821720549957	3.39019039966262	0.000698440961277982	0.0114275686510636	IL_13
SLAMF1	20.6407006911827	2.69673605545703	0.719272312002277	3.74925603343465	0.000177359941669932	0.00418107696812433	IL_4
SLAMF8	9.03233618763287	1.11021788906117	1.41850212613614	0.782669175185019	0.433821408019565	0.842951684848304	IFN_B1a
SLAMF8	9.03233618763287	-0.0474089250655689	1.49844641463754	-0.0316387190108742	0.974760165529522	NA	IFN_lambda2
SLAMF8	9.03233618763287	4.8744522031227	1.32271095225111	3.6851983381758	0.000228524609053606	0.00714811534495616	IFN_y
SLAMF8	9.03233618763287	0.182490350623199	1.4537393470064	0.125531685579668	0.900102641966617	0.98045298265885	IL_10
SLAMF8	9.03233618763287	0.55827018797863	1.44476193947369	0.386409811004574	0.69919318519203	0.906819454209419	IL_13
SLAMF8	9.03233618763287	-0.204584361709254	1.5111682895979	-0.135381587290779	0.892310181314357	NA	IL_4
SLC16A10	12.082753423794	0.673597562178379	0.799678641631015	0.842335317102527	0.399600287764543	0.82752048802874	IFN_B1a
SLC16A10	12.082753423794	0.498427038291026	0.808294877986058	0.616640104825238	0.537472135569505	NA	IFN_lambda2
SLC16A10	12.082753423794	0.473257757175628	0.771013976190063	0.613812163969081	0.539339458236698	0.930633760229007	IFN_y
SLC16A10	12.082753423794	4.08917410012584	0.717530815982275	5.69895258718317	1.20545741974829e-08	6.9349256265519e-07	IL_10
SLC16A10	12.082753423794	0.261277820790299	0.822273775324225	0.317750399722132	0.750674277426744	0.925837586560861	IL_13
SLC16A10	12.082753423794	0.642740754868589	0.80274165729013	0.800681949206839	0.42331579510648	0.803079021887049	IL_4
SLC4A7	14.9823664836564	-0.0731172460227638	0.63963844285717	-0.114310274560985	0.908991837967562	0.982762734828941	IFN_B1a
SLC4A7	14.9823664836564	0.220439285833224	0.61932591130301	0.355934221078267	0.721889827122325	NA	IFN_lambda2
SLC4A7	14.9823664836564	0.17579493274583	0.591497165901863	0.297203339052002	0.766311272794963	0.976014417505919	IFN_y
SLC4A7	14.9823664836564	-0.524969326142885	0.645580526655136	-0.813174041761827	0.41611828007067	0.799478078537022	IL_10
SLC4A7	14.9823664836564	2.62137370138977	0.555818063346439	4.71624417099212	2.40238105787103e-06	0.000107576094949299	IL_13
SLC4A7	14.9823664836564	2.80791660469256	0.554039410654385	5.06808098971891	4.0184642938134e-07	2.22355024257675e-05	IL_4
SLC5A3	28.3123339784258	-0.00614531204895925	0.443452451485653	-0.0138578826847642	0.98894336324931	0.99795469750004	IFN_B1a
SLC5A3	28.3123339784258	-0.602035989684411	0.462353702001242	-1.30211132100505	0.192878333661235	NA	IFN_lambda2
SLC5A3	28.3123339784258	-0.362304708797052	0.429907571563375	-0.842750239265425	0.399368143171803	0.882771773767465	IFN_y
SLC5A3	28.3123339784258	-0.687793248920227	0.453727039764596	-1.51587449863484	0.129551089698922	0.495694605552219	IL_10
SLC5A3	28.3123339784258	1.97118752218965	0.40286287162111	4.89294909272142	9.93361077691472e-07	5.15336344451161e-05	IL_13
