id	Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE
TCGA-06-0645	0.174956872520348	0.113039601826972	0	0.219118442542415	0	0	0	0.00833152645454794	0.0724973542962372	0.273489092849031	0	0.138567109510449	0.15	0.152445707705344	1.14375304353776
TCGA-06-0646	0.0540940168662581	0.103704725708294	0	0.218670399521356	0.373052444068219	0	0	0.0949808322880316	0	0	0.104798301326555	0.0506992802212862	0.17	0.11673109032884	1.14597037823562
TCGA-06-0649	0	0.282519616303765	0	0.0309645896403516	0.504326148882709	0	0	0	0.0776344703857337	0.0102319645487727	0	0.0943232102386677	0.45	0.0217001011746036	1.26416122443
TCGA-06-0686	0	0	0	0	0.7343231214866	0.0140311506092835	0	0.0484671000173442	0.203178627886772	0	0	0	0.83	-0.0501421996520904	1.13903840774299
TCGA-06-0743	0	0.138786771163641	0	0	0.737446823106399	0	0	0.0476682814349711	0.076098124294989	0	0	0	0.45	0.0179034490012186	1.19880172304763
TCGA-06-0744	0	0.106797207894752	0	0	0.701018929495992	0	0	0.0243067436220675	0.167877118987189	0	0	0	0.72	-0.0352547788639328	1.18823434481604
TCGA-06-0745	0	0.131038089874801	0.16337981825902	0	0.508064107622141	0	0	0.00929343151441376	0.0084128768756161	0.179811675854008	0	0	0.71	-0.0330787480948786	1.23211070864142
TCGA-06-0747	0	0.0991507914114669	0	0.218876248401832	0.354969332040943	0	0	0.0585928076412754	0.0850644232734319	0.183346397231051	0	0	0.81	-0.0457148863654867	1.18539742067899
TCGA-06-0749	0	0.129771498628716	0	0	0.683690766404828	0	0	0.0400303603410502	0.0849389640699443	0.0615684105554613	0	0	0.62	-0.0116091637237405	1.19900873660077
TCGA-06-0750	0	0.129773118813243	0	0.0721920120744274	0.699065788871726	0	0	0.0672626649440154	0.0317064152965883	0	0	0	0.17	0.118040624952286	1.14516354932437
TCGA-06-0878	0.414836210309494	0	0	0.109748490108589	0.159784937959179	0	0	0.0940340313203004	0.136153168621376	0	0	0.0854431616810612	0.09	0.243781502689399	1.19583678903638
TCGA-06-0882	0	0.126384863567818	0	0.12680706607529	0.569293012809479	0	0	0.0404388495475059	0.137076207999907	0	0	0	0.45	0.0190174275987433	1.17563771592005
TCGA-06-1804	0	0.148256548866066	0.00365473698169034	0.39118332297985	0.287015995745833	0	0	0.00816749577902796	0.0327861751045495	0.128935724542983	0	0	0.68	-0.0294315378002561	1.22796831660002
TCGA-06-2557	0	0.0512614477604121	0	0.346590001009848	0.295973620851666	0	0	0	0.0719934376493306	0.234181492728744	0	0	0.71	-0.0336363809085567	1.167432683016
TCGA-06-2558	0	0	0	0.149298938845685	0.488791298752408	0.151297118272003	0	0	0.210612644129905	0	0	0	0.66	-0.0220285311857957	1.11879734606851
TCGA-06-2559	0	0.197486310252562	0	0.263159236390037	0.095260726467297	0	0	0	0.444093726890105	0	0	0	0.66	-0.021147361741438	1.16914246815492
TCGA-06-2561	0	0.176069534344794	0	0.0502963757979326	0.392494960149753	0	0	0	0.103071938183851	0.249774674181065	0	0.0282925173426037	0.61	-0.0102130026946726	1.19383128817595
TCGA-06-2562	0.0773772670078647	0.0944903779722258	0	0.00452553481907138	0.64466916195919	0	0	0.0370389607367808	0.141898697504867	0	0	0	0.3	0.0600134911721351	1.17758711052357
TCGA-06-2563	0	0.0659221799514687	0	0.576391592414051	0.0872139920634434	0	0	0	0.088211967471427	0.18226026809961	0	0	0.78	-0.0416679171166449	1.17541930804159
TCGA-06-2564	0	0.128756799435645	0	0	0.601982076562286	0	0	0.0189148898192793	0.0438122127129169	0.206534021469873	0	0	0.7	-0.032796878894769	1.20815604148927
TCGA-06-2565	0	0.0719046240810626	0.0921972923895438	0.568849443602499	0.0278084213394757	0	0	0	0.0996992503942771	0.139540968193141	0	0	0.66	-0.022416527493978	1.1720029954598
TCGA-06-2567	0	0.17962969648676	0	0.293950558989084	0.313452585089256	0	0	0.0322854147694619	0.103737826029455	0	0	0.0769439186359828	0.51	0.00549700580357936	1.20380696759202
TCGA-06-2569	0	0.0460099466860357	0.197015886987384	0	0.493072712684827	0	0	0	0.244159104152241	0.0197423494895125	0	0	0.27	0.0675634775854526	1.10370433072969
TCGA-06-2570	0	0	0	0	0.309264209840799	0.258471269360284	0	0	0.103618542799959	0.328645977998958	0	0	0.88	-0.0620609655030775	1.14341960104779
TCGA-06-5408	0	0.109406473831501	0	0.0386441249059991	0.538227963932283	0	0	0.0550137303583265	0.0740083852239891	0.184699321747902	0	0	0.55	-0.00410546228159507	1.17304719754462
TCGA-06-5410	0	0.112491778941978	0.397985767973465	0.311637240145143	0	0.108203870409307	0.0259512977405586	0	0.0275989062844167	0.0140221919560179	0.00210894654911309	0	0.09	0.245384822484012	1.09018076636295
TCGA-06-5411	0	0.115192383530061	0	0.069175205287231	0.590995407163356	0	0	0	0.224637004019352	0	0	0	0.49	0.00745002569971054	1.15820354836768
TCGA-06-5412	0	0.175728943033657	0.0233628134689422	0.453784997567249	0	0	0	0	0.144825983866354	0.202297262063798	0	0	0.27	0.0702631570688143	1.15054609419776
TCGA-06-5413	0	0.16343697986564	0	0.1186618693253	0.555077468925288	0	0	0.0152951608201368	0	0.147528521063635	0	0	0.45	0.0203489089454963	1.21404107619112
TCGA-06-5414	0	0.141189899771263	0	0	0.57561524590035	0	0	0.01181416934489	0.0206911771896054	0.250689507793891	0	0	0.63	-0.0131791843242886	1.2078340748539
TCGA-06-5415	0	0.123976824778268	0	0	0.695619841344701	0	0	0.0546812183828603	0.117446863234314	0	0.00827525225985709	0	0.65	-0.0171130821019862	1.19719159531379
TCGA-06-5416	0	0.0860093685256974	0	0.272765957068896	0.258517479434127	0	0	0	0.378448426925868	0	0.00425876804541167	0	0.69	-0.0304680119858455	1.13023445484637
TCGA-06-5417	0	0.133955951587035	0	0.552276913979039	0	0	0.00506623929353046	0	0.199853361568155	0	0.108847533572239	0	0.84	-0.0514191441759341	1.19518388574842
TCGA-06-5418	0	0.0965241587856618	0	0	0.537822989155003	0	0	0.00449414358067416	0	0.361158708478661	0	0	0.67	-0.0263859408889859	1.20130077539099
TCGA-06-5856	0	0.200120277677237	0	0.269790557779778	0.419918704982119	0	0	0.0258473111862525	0.084323148374614	0	0	0	0.66	-0.0208223829845153	1.25905773539272
TCGA-06-5858	0	0.135166410734043	0	0	0.642343966942457	0	0	0.033919421001593	0.146934944254366	0.041635257067541	0	0	0.73	-0.0362958720317471	1.20162398924611
TCGA-06-5859	0	0.226370734367668	0	0.220562057587982	0.367609455227449	0	0	0.00894841784850459	0.0743738309535102	0	0.0657722524655705	0.0363632515493159	0.34	0.0478159725026572	1.21918487941886
TCGA-08-0386	0	0.0745087594072259	0.0483401355541724	0.438028521629842	0.172721233217939	0	0	0.025613277778027	0.0894953298504834	0	0.15129274256231	0	0.83	-0.0509541712303619	1.19286551014257
TCGA-12-0616	0	0.101430401711221	0	0	0.750597705350772	0	0	0.0408766413537683	0.103684999827251	0.00341025175698706	0	0	0.61	-0.00931516499668173	1.18680105190364
TCGA-12-0618	0	0	0	0.328545713066524	0.242764750195364	0	0	0.0408110701024564	0.364775588429655	0	0.0231028782060008	0	0.89	-0.0635099283009616	1.11251575698723
TCGA-12-0619	0	0.148807908407872	0.249590137078377	0.0916062413475499	0.297414886841628	0	0	0	0.183795197944899	0.0287856283796741	0	0	0.52	-0.000154598629967565	1.21123723620918
TCGA-12-0821	0	0.120813092875004	0	0	0.684610335135349	0	0	0.0603589993062643	0.134217572683382	0	0	0	0.56	-0.00473293689823925	1.18475609381091
TCGA-12-1597	0	0.168369815294965	0	0.325557280461449	0.0325474638281074	0	0	0	0.473525440415478	0	0	0	0.79	-0.042430444218262	1.15855963600979
TCGA-12-3650	0	0.082171825915461	0	0	0.623785355645598	0	0	0.00286815513096494	0.0867560134335933	0.204418649874382	0	0	0.91	-0.0742965035800506	1.1994711109928
TCGA-12-3652	0	0.120470209580366	0	0	0.624696140963063	0	0	0	0.111793733947334	0.143039915509237	0	0	0.67	-0.0271002920546854	1.18997204627412
TCGA-12-3653	0	0.0191509384290585	0.230801270100221	0.624615517500077	0	0	0	0.0150695373744327	0	0	0.110362736596211	0	0.64	-0.0146869299722825	1.18369390895565
TCGA-12-5295	0	0.157580239907904	0	0	0.590773883580515	0	0	0.0254704033206685	0.0807155082254212	0.145459964965492	0	0	0.62	-0.0125750649579497	1.20609447940478
TCGA-12-5299	0	0.00704579710147908	0.141247784752895	0.257832706974787	0.372490373169648	0	0	0	0.0533975178551731	0.167985820146018	0	0	0.67	-0.0241258608800911	1.15583931830762
TCGA-14-0736	0	0.243330804934643	0	0.143293881385101	0.51353468684085	0	0	0	0.0576217640293624	0.0255343885150652	0	0.0166844742949782	0.14	0.165004241343214	1.16839761175953
TCGA-14-0781	0	0.217661935853037	0.301554836529637	0.1386247090944	0.249077542221999	0	0	0	0.0735109505823664	0.0195700257185605	0	0	0.09	0.215646731510961	1.15515928344824
TCGA-14-0787	0	0.0908223497213845	0	0	0.615735245687236	0	0	0.0547356351236511	0.131974104009643	0.106732665458085	0	0	0.65	-0.0151065230991319	1.16292518557094
TCGA-14-0789	0	0.157501184819252	0.097735486923641	0.104078301229002	0.32629300046641	0	0	0	0.0714699066648854	0.242922119896809	0	0	0.35	0.039559954757915	1.17716375810496
TCGA-14-0790	0	0.123177570836091	0.15256986306871	0.0125739311865846	0.436044044225294	0	0	0	0.181378741058559	0.0942558496247614	0	0	0.76	-0.0392065186812534	1.19456284286925
TCGA-14-0817	0	0.143844421121896	0	0	0.617072252932349	0	0	0.0293758256922103	0	0.209707500253546	0	0	0.28	0.0632637358008348	1.17231387990625
TCGA-14-1034	0	0.211718486397158	0	0.223591588301454	0.41915340607469	0	0	0.00727264239030665	0.138263876836392	0	0	0	0.44	0.0244465741056284	1.22526493999391
TCGA-14-1402	0	0.133226129954291	0	0.00439494852808451	0.523524839086406	0	0	0.0380814158603293	0.0891853390690468	0.211587327501842	0	0	0.33	0.0499608942806584	1.15088811673086
