GeneSymbol	GSM1356732	GSM1356733	GSM1356734	GSM1356735	GSM1356736	GSM1356737	GSM1356738	GSM1356739	GSM1356740	GSM1356741	GSM1356742	GSM1356743	GSM1356744	GSM1356745	GSM1356746	GSM1356747	GSM1356748	GSM1356749	GSM1356750	GSM1356751	GSM1356752	GSM1356753	GSM1356754	GSM1356755	GSM1356756	GSM1356757	GSM1356758	GSM1356759	GSM1356760	GSM1356761	GSM1356762	GSM1356763	GSM1356764	GSM1356765	GSM1356766	GSM1356767	GSM1356768	GSM1356769	GSM1356770	GSM1356771	GSM1356772	GSM1356773	GSM1356774	GSM1356775	GSM1356776	GSM1356777	GSM1356778	GSM1356779	GSM1356780	GSM1356781	GSM1356782	GSM1356783	GSM1356784	GSM1356785	GSM1356786	GSM1356787	GSM1356788	GSM1356789	GSM1356790	GSM1356791	GSM1356792	GSM1356793	GSM1356794	GSM1356795	GSM1356796	GSM1356797	GSM1356798	GSM1356799	GSM1356800	GSM1356801	GSM1356802
KIR3DL1	0.4891019	-0.17946434	-0.20418358	-2.007393	-0.6136675	0.2773285	-0.5337591	0.42858124	-1.3556781	-0.9852929	-0.65415573	0.005411148	0.29375505	0.2010212	1.3537135	-0.15784645	0	2.8881397	-1.3644953	0.12135935	0.7127571	0.6976347	1.1135049	-0.03946781	-1.447815	-2.180183	-0.50975895	0.52517605	-0.43654156	-1.441452	0.5590792	-0.06258774	-1.0152378	0.8291178	0.3182583	1.3266459	0.7342777	0.24965143	1.358984	2.1540842	-0.1442995	0.073355675	0.70547533	0.09906864	-0.04168415	-0.5189314	-0.7702818	-0.8074069	-0.39775467	-2.145536	-2.3623137	-2.0460644	0.04114914	-2.0204139	-0.5069771	1.2739816	-0.27546692	-0.20305204	0.7584696	-0.51113605	0.59146786	0.15313816	-0.23380375	-0.5200758	-1.4697418	0.6359925	1.3018055	0.4427719	0.67337847	0.05451107	0.012455463
KIR3DL2	0.24208736	0.24053621	-0.2780671	-2.3814735	-0.83034563	-0.109264374	-0.5577493	0.101445675	-0.7601094	-0.68750715	-0.62349176	-0.46303988	0.43567514	-0.06404972	2.478094	0.37011862	0.14241076	2.8626237	-0.9873719	0.89217997	0.9357114	1.2308631	0.3986416	-0.8117614	-0.98464584	-2.3058934	-0.70555925	0.33235502	-0.06017065	-2.1314073	1.1167865	0.30390787	-0.68208647	0.8199105	-0.027519703	1.0410533	0.5796981	0.51856184	2.4215255	2.3887095	-0.34917688	-0.18847752	0.22280312	-0.113848686	-0.25173807	-0.42232656	-0.43243027	-0.5134659	0.037186146	-1.3855004	-1.9526124	-1.3030267	0.525949	-1.4759235	0	1.8804073	0.17354822	0.21266317	1.2226281	-0.6383486	1.2374969	-0.20131493	-0.2323761	0.04075575	-1.3503618	0.43100548	1.2196107	1.4078584	1.403019	-0.068226814	0.3624034
KIRREL	0.47615623	-0.8040519	-1.1741271	0	-1.6815324	-0.54510355	-0.18933153	-1.0337834	-0.31495237	0.10173607	-0.28190088	0.9976516	1.4234443	-0.27987242	0.92353725	2.8342519	3.4685493	0.87190485	2.681182	0.41657734	-0.28695726	-0.9476361	0.5418844	-0.49441767	2.5298305	-0.8641591	2.0577312	2.2730184	1.3147602	-1.340713	-0.9399514	-0.4295907	-0.944119	-0.3198943	-1.0033841	-0.6098943	-0.4093299	4.3060513	4.302414	0.39293337	-0.6815324	-0.3669772	0.033961296	-0.17903185	-0.24287844	-0.8306136	1.7463737	0.08204508	0.109025	-0.5370612	1.8351817	2.215951	-0.62674475	0.1791153	0.023282051	0.3969822	-0.3864255	0.10636997	0.90740347	0.64683104	0.761291	-0.37981462	-0.52897406	0.57544756	-0.5139575	-0.042181015	-0.2134347	-0.019271374	2.0172439	0.22732782	1.4289613
KLHL18	-1.2282605	-0.4434247	-0.25670576	-0.6652665	0.6354842	0.09188509	0.6974263	0.21614647	0.87407494	-0.12595129	-0.41543007	-0.08804417	0.5420823	-0.20726538	1.0522561	0.020742416	0.47878647	1.1860442	0.1363883	0.20224905	-0.049732685	0.08631277	1.0110192	-0.5499449	0	1.2169375	1.2340846	-1.3747282	-0.08999872	0.6774068	-0.20674753	0.82994556	-0.100617886	0.1252389	0.30671644	-0.29230213	-0.3517866	0.91671467	-1.9422827	0.8734083	0.18336582	0.39269924	-0.2624383	-0.17906332	-0.5252714	-0.12174463	0.7051234	0.44043827	-1.3472185	-0.3231163	0.69771814	-1.4380012	-0.34170485	0.26932478	-0.20776367	-0.73969364	0.2806492	0.5430598	-0.62876034	0.86598206	0.64027977	-0.7190695	-0.4253688	-0.9658041	0.1549201	-0.5362611	0.060984135	-0.7930274	-0.05978203	0.30265713	-1.7920308
KLRB1	-0.034312725	0.12440586	0.42542934	1.3394232	-1.1178169	-0.32320118	-0.99654007	-0.07803631	-0.8500929	0.6085143	0.22492886	-0.34220314	-0.77194166	0.43704987	0.22852468	-0.049081802	-0.074471	-0.30900764	-0.99106693	0.16222525	0.4358368	-0.71844864	-0.77492666	1.0450888	0.9997835	-2.6806679	-2.2537594	0.24967575	0.59995174	-1.1465101	-1.6048307	-0.63524723	-0.31413364	-0.5991478	-0.13916016	0.80919266	1.2535019	-0.34081888	0.24282265	0.42354393	0.12317753	-1.3639164	0.40294313	0.6213131	0.55664635	-1.7081251	-1.6612215	-0.7743244	0.66922235	0.7683506	-0.7841215	1.381352	0.5445099	-0.5594659	0.3420186	-0.3315854	-2.1489391	-1.6973739	0.5348158	-1.6197729	-1.1128902	0.48138714	0.56803894	0.6434965	-0.01643753	0.47975683	0.6525755	0.013679504	0.5630536	0	0.31630993
KLRC3	0.778411683333333	-0.0385659533333333	1.25190256666667	0.402571372	-1.20718607666667	-0.16033109	-0.0374145503333333	-0.38937345	-0.734217313333333	-0.129220166666667	0.211629231333333	1.05698095	0.44298045	0.382368083333333	0.259973666666667	0.9345339	0.261920146666667	1.04992676666667	-0.38306331	0.281799153333333	0.186209993333333	-0.176760366666667	0.434066291666667	1.24193384	0.355718289	-1.27865346666667	-0.67388725	1.39485168	-0.0696611393333333	-1.17209433333333	-1.29459701	-0.4166778	-0.605198863333333	-0.0313612666666667	-0.7444353	0.0222330133333333	0.273399343333333	1.54571199333333	0.794383043333333	0.47491074	-0.350001653333333	-0.58199501	0.0465324733333333	0.407393136333333	1.13798348333333	-0.5377264	-0.596832276666667	0.0092961	0.16072528	-0.376487416666667	-0.725957855666667	0.33759196	0.00936477000000002	1.03237357333333	0.038143	0.606587566666667	0.590423266666667	0.0916148866666667	3.39653123333333	-0.339539848666667	0.700952533333333	1.05894310666667	0.717411996666667	0.414285033333333	0.17816894	1.242730635	1.61941909666667	0.623798353333333	1.5586656	0.682230456666667	0.841005966666667
KLRC4	-0.16000605	-0.8552513	-0.62759686	0.38768482	0.70556116	-1.9424791	0.18170166	0.69742537	-0.52888155	0.39914656	0.33289862	0.39525986	0.5598717	-0.15901136	-0.26901817	0.39381456	0.81365013	0.001277447	-1.5399427	0.91134596	-0.57829094	0.21528864	-0.051633358	0.019979954	0.279099	-1.7691383	-0.48164606	-0.35322857	0.2179637	0.1540556	-1.5334692	-0.117152214	-1.7322845	0	-0.41921663	-0.2532878	0.64604187	-0.44053507	1.2365203	0.55585814	-4.6396227	-0.45717144	-1.6313472	0.024765491	-4.2009687	0.29024744	-0.3950243	-0.56861687	-0.19371319	-0.08915901	-0.85987425	-0.5143337	0.7656622	0.38291264	1.0332823	0.7168765	0.2819233	0.3420515	-3.8986835	-1.1957817	0.36391568	0.27680492	0.5747118	1.5097485	-0.43642378	-0.6217599	-0.3235283	0.06703234	-0.37200356	0.28715944	0.7339053
KLRD1	-0.404951105	0.525304085	-0.031919475	0.490075825	-1.371728665	0.257838725	-0.32308888	-0.339122295	-1.66311025	-0.51422739	-0.408675915	-0.04447627	-1.0369565395	-0.164212935	-0.0906994	0.495737545	-1.665283675	0.62151625	-1.8143513	-1.39798025	-0.285107624	-0.58286715	-0.37953711	1.13055158	0.134889365	-2.23602345	-3.4551919	0.69597055	-2.545636875	-1.50522757	-0.85440588	-0.51962496	0.517898785	-0.296071045	-0.671088475	0.416984783	0.637457355	-0.04287696	0.239854215	0.12282229	0.01130867	-0.7747121	0.49360515	0.068227052	0.77855155	-1.412035	-1.14171717	-0.18892718	0.367887245	-0.02216362	-0.68401716	0.856474385	0.51764035	-0.774941205	-0.26050353	0.058021315	-0.05390377	-0.45106792	2.1086774	-0.10166859	-0.19910625	0.03712153	0.81942748	-0.002221345	0.4058063	0.541451695	0.408318528	0.955320585	0.297914275	-0.303205725	0.53115365
KLRF1	0.017916203	0.14084053	-0.06589508	0.6916199	-0.8361902	-0.021635056	-0.22482872	0.002820015	-0.59311104	0.077343464	-0.13819027	0.24080944	-0.46867895	0.4392109	-1.8458695	0.5607548	-1.0980296	-0.2854929	-0.95893955	-0.70022154	0.3529892	0.2788992	0.07770586	1.0459719	0.19026184	-2.0688257	-1.5779428	0.15106964	-0.18566895	-0.5750818	-1.0658312	0.49385643	0.31554985	-0.6904936	-0.16517162	1.192689	0.92204857	-0.43279028	0.111317635	-0.27030754	-0.37198353	-1.6472464	0.1554389	0.56121063	0.9901037	-1.0762663	-0.7357578	-0.7256565	-0.5948119	0.3221283	-0.8313303	0.62581205	0	-0.4935584	0.14582491	0.022119045	-0.39470387	0.3555398	1.8808203	-0.4562807	-0.13877392	0.1423626	0.6073284	0.17461109	0.6671648	0.72398233	0.37267303	-0.33054066	0.2392993	-0.2895651	-0.44757938
KLRG1	-1.1669297	0.4802165	0.30024433	-0.24586964	-0.106833935	1.0945678	0.9338746	-0.70286465	0.41948223	0.017617226	-2.306077	0.11706591	-0.6753211	-3.2067513	1.1873422	0.7982707	-0.34737396	-3.256608	0.0743289	-3.7119355	1.034091	0.61594343	-2.8210936	-0.25137186	0.7500458	-2.992672	-0.48581982	0.54861975	0.54145193	-0.36488914	-5.0684643	-4.5581036	0.048383236	-4.448407	-0.82446814	1.5133123	1.4644094	0	-2.036996	0.13231683	0.7898679	-2.6474934	1.4600372	-0.6869583	0.39414358	-0.73415995	-2.034216	-4.046468	1.2208266	1.5143347	0.5395589	1.7373557	0.40259457	-1.1215782	0.76759815	-3.7315307	-0.029511452	0.7380781	2.2310176	-0.99339485	-3.3672218	1.6893811	2.162692	0.33446002	0.718596	-0.21649766	-0.13249445	0.29183865	-0.8283348	-3.901185	-0.49791765
KLRK1	-0.56560516	0.2589445	-0.5393262	1.1364126	-0.18744898	0.2952671	0.5959611	0.13341951	-0.22967434	-0.133533	-0.16924667	-0.32987928	-0.77099085	-0.17810631	-1.3466654	0.7642007	0.04339981	-0.23151922	-0.20419312	-0.72515106	-0.16080713	0	-0.09696293	1.2022948	0.7132616	-0.970737	-0.12783003	0.17588043	-0.015613556	-0.8633809	-0.69275475	0.7165699	0.52476406	-0.24293137	-0.38950586	0.3603673	1.4722056	-1.6460996	0.17125654	0.5137005	-0.0966835	-0.37591457	0.9336839	0.5113354	1.1709456	-0.6413846	0.41107607	0.70737314	0.5017872	0.23111725	-1.1130929	1.1896739	0.37899446	0.45080662	0.7118311	-0.6630025	-0.12692976	0.109185696	-0.121670246	-0.9589181	-0.55198	1.5624914	0.5645714	0.5185156	0.2916069	0.09734011	-0.41797018	-1.4620533	0.7611165	-0.007941246	0.28074932
KREMEN1	0.2282753	-0.68029904	-0.874282105	1.71856142	-0.319483045	1.301346535	1.950411075	-0.99612405	-0.97819948	-0.45006418	1.14255237	-1.0243342	-0.157358166	-0.44605086	0.332596315	0.645474175	0.493551485	0.024357555	-1.21811413	0.32394097	-0.4770233675	-1.10476663	0.653949725	-0.35626817	-0.36964178	1.598327896	0.96254949	0.053548096	1.56373313	0.06722093	-1.1441202	0.339995375	0.458748125	0.66457343	-0.96439717	1.37256837	0.193752766	-0.549954655	0.269423495	-0.085074425	1.08518482	-0.63791893	-0.195730685	-0.29638315	0.694691435	1.44033958	-0.926085	1.297151065	0.177458765	0.60045218	-0.60363436	-0.00411128999999999	1.41687085	0.45604825	-0.22789527	0.850749735	1.12303592	-0.623642675	-0.3365607265	-0.60648298	-0.17197442	0.90822744	-0.617801436	0.238770245	1.1345777375	0.9762840335	-0.581670035	1.465583577	-0.164504765	-0.120975015	0.777896405
KRT17	1.2906013	-0.15157413	0.3199849	0.3236885	-0.6538434	1.4880815	-0.11824989	-1.1691532	1.9624019	1.4134145	-0.23235226	-0.16589785	-0.20146799	-0.0761528	-1.6227651	0.52800894	0.66343665	-0.70756435	-0.27883387	-3.2672286	0.800066	1.5682306	1.1286073	-0.93029594	0.4006133	-4.547965	0.02600193	-1.8425035	0.30902624	-1.8707142	1.139123	1.3027678	-0.007338524	0.9781523	0.858161	1.1624489	1.5679297	0.67444134	1.8864431	-2.0892386	-4.3653383	-4.050783	-3.6498446	-0.16239834	-3.9266844	2.3559456	2.8223042	2.1504526	-0.3889146	0.31518602	0.97410583	0.9135742	1.1423082	0.773294	-1.6970496	-0.9363265	-1.2222347	0.17745161	-1.0394363	-0.6219373	0.2312901	-2.926117	-2.3647833	0.82710123	-2.0602598	-0.03668785	0	-1.8550806	1.4980097	1.5253744	-0.6225767
KRT19	0.51833725	-0.76187086	-1.1319461	-0.22085333	-1.6393514	-0.50292253	-0.14715052	-0.9916024	-0.27277136	0.14391708	-0.23971987	1.9618297	0.20259094	3.3351984	3.7935376	-0.67200327	3.3114214	0.91408587	-0.99910307	3.2661133	1.8595605	-0.9054551	0.58406544	-0.45223665	-0.106060505	-0.8219781	-0.19286966	-0.22085333	1.5375137	0.28643036	3.5876565	-0.3874097	-0.90193796	-0.14020967	-0.9612031	-0.56771326	-0.36714888	0.1003046	3.133698	3.868074	-0.63935137	-0.3247962	0.07614231	-0.13685083	-0.20069742	-0.7884326	3.4686742	0.12422609	3.623694	-0.4948802	-0.12263727	2.7106442	-0.58456373	3.3912215	0.065463066	0.4391632	3.061748	0.14855099	0.10158777	-0.15898466	0.80347204	2.7154775	-0.48679304	0.6176286	-0.4717765	0	-0.17125368	0.022909641	0.4744625	0.26950884	1.4711423
KRT5	0.6773219	-0.6028862	-0.9729614	-0.061868668	-1.4803667	-0.34393787	0.011834145	-0.83261776	1.99055	0.30290174	-0.08073521	-0.7271824	2.9222908	1.8847675	3.660756	-0.5130186	5.5797043	1.0730705	-0.8401184	0.617743	-0.08579159	3.8504648	0.7430501	-0.293252	0.052924156	-0.66299343	-0.033885002	-0.061868668	-0.069036484	-1.1395473	-0.73878574	-0.22842503	-0.7429533	-0.11872864	-0.80221844	2.0766983	-0.20816422	0.25928926	0.8597231	0.59409904	-0.4803667	-0.16581154	0.23512697	0.022133827	-0.04171276	-0.62944794	-0.1899643	0.28321075	0.31019068	-0.33589554	0.03634739	0.491117	-0.42557907	0.38028097	0.22444773	0.59814787	-0.18525982	0.30753565	0.26057243	0	0.9624567	-0.17864895	-0.32780838	0.77661324	-0.31279182	0.15898466	-0.01226902	0.1818943	0.6334472	0.4284935	1.630127
KSR1	0.4919672	-0.41081762	-1.6212878	-0.20540285	0.1375866	-0.43353367	0.45783472	-0.4760785	-0.2991414	0.2524767	0.033028603	0	0.8874998	0.13497543	0.37544727	0.076284885	-0.39406872	0.5903301	0.20296812	-3.918109	-0.39667702	-0.63846636	0.114088774	-0.4786067	0.58316135	0.6315117	0.20636702	-1.2472234	-0.5869665	0.3689947	0.15497828	-0.16734171	0.07169199	0.17323828	-0.7591319	-0.27215528	-0.86627245	-1.5984907	1.9267554	0.19575071	0.5984912	-0.59732676	-0.2048006	-0.34379292	-0.36033392	0.7075286	-0.5883126	0.5075798	0.48583364	-0.47257662	0.2765994	-0.28984737	-1.0545402	-0.39003634	0.003292561	0.32533026	0.57167006	0.27630424	-0.52039194	0.21903563	-1.3407345	-0.31533003	0.45103645	0.1282866	-0.65487194	-0.23936367	-0.7511077	-0.061175823	-0.59497595	0.5650668	1.1473866
KYNU	1.14902905	-0.368417015	-0.71263815	0.367520092	0.657302615	0.323750255	1.0250628	-0.16032243	-0.6649735	-0.1179058535	0.515828845	-0.31904054	-0.222135782	0.309432745	-1.5185077	0.4956739	-1.9668562	-0.8427694	0.56157803	-0.887162	0.0541832435	-1.3487036	-1.2946105	0.61823963	-0.13232875	1.3169043	1.3170073	0.97552275	-0.33897567	-0.053537605	-1.27798585	-1.3194964	0.658519515	0.9554236	0.51717924	-1.0792153	-0.319711451	-0.575583215	1.8030122	-0.80043913	0.7931702	1.030680425	-0.24282813	0.045435189	0.0185019975	-0.53905749	-0.21111989	-1.26572255	0.97099613	-0.093136072	0.653332	0.707336175	-0.38429333	-0.77828098	-0.301154855	1.4578316	0.506645445	-0.2908494475	0.249189615	-0.0683434	-1.67791345	-0.5834353	-0.044741868	1.2076943	0.023463965	0.305422545	-0.06878543	0.64055325	-0.5003655	-0.069432495	1.4193523
LAG3	-0.002099037	-0.002549171	-0.5789137	-0.9907613	0.1817646	0.67406464	0.51233387	-0.21901321	0.059890747	-0.55970526	-0.57198906	0	-0.21751451	-0.4048605	2.5205703	-0.4510517	1.2756639	0.40214157	-0.30031395	-0.31317568	-0.13058281	1.2068167	1.1926694	-0.17141342	0.42659473	-1.6507797	-0.18213606	-0.18268347	-0.37007666	0.018486977	0.15392494	1.0027876	-1.5384898	0.051172256	-0.61914253	-0.22846603	-0.56395435	0.5785899	1.3011417	1.2498312	-0.31709957	-0.49329948	0.9978471	-0.090033054	0.24133587	1.4587688	0.6597204	0.8988991	-0.06616068	-0.13327885	-0.048491	-0.35610104	-0.07800102	0.34478426	0.4640174	0.23690319	0.06686592	1.0680604	0.7206669	-0.48156834	1.7662716	0.4868393	-0.040831566	-0.7586608	-0.14762688	-0.528121	0.3886423	0.56497383	0.48696375	0.4975748	0.60603094
LAIR1	1.20771125	-0.290144445	-1.2672021	-0.064821243	-0.823464615	-0.205064775	0.162589315	-0.55378222	-0.3813049805	-0.5464623	0.255681513	0.10062813	-0.48954295	0.05631089	0.602183575	-0.304004199	-0.0740930999999999	0.45624902	0.114205135	-0.05816293	-0.282441855	-0.40464115	0.577535385	-0.242617845	-0.82436012	0.063324215	-0.264655115	0.4524848505	-0.14985629	-0.484109645	-0.337275025	-0.51832483	0.00984550000000001	0.413532024	-0.051897285	0.390973335	0.287086	-0.1928174495	1.679919	0.37253263	-0.0661873795	0.170693875	-0.02777195	0.382282975	0.298274995	-0.240701915	-0.704194785	-0.962656965	0.04500747	-0.312016955	-0.42008495	0.560650825	-0.36721253	0.37567234	0.241867785	1.481941175	0.63172506	0.154977325	0.482497685	0.70831659	0.5000169	-0.120117425	-0.53564477	0.7175343	-0.048579455	-0.604506975	-0.313078166	0.501763825	-0.07536912	-0.20370175	1.96860265
LAIR2	2.4550843	2.668191	2.2787619	2.4753189	0.111456872	0.52218055	0.315783975	1.1551552	-1.03098535	0.39232159	-1.36065575	0.025306225	-0.966053	0.70692777	-0.40425587	0.27411794	-1.00394915	-1.4430077	-0.0067567825	0.267334935	-0.847542275	0.90071107	-0.420917515	1.40556525	1.6373057	-0.0524253845	-0.116449355	1.6750345	-1.53007225	-0.354727275	-0.37279844	-0.415838235	-1.12015915	-0.93530083	-0.3771472	0.582461825	0.733589185	-0.748816	0.65040397	-0.82828713	0.588009825	-0.256348135	1.43549635	-1.38935995	-1.1103873	-0.83890295	-1.24776125	-0.30574369	-0.79821585	2.07678175	0.285306455	2.2280378	1.4799428	0.87072754	1.66101265	-0.99244545	-1.7597475	-1.81504225	-0.011464596	0.433183665	0.178130625	0.6783638	0.9189787	-0.306109905	-1.5584798	-1.2713518	-1.52925205	1.4183459	0.63846158	-2.4492631	2.05046085
LAMP3	-1.4459305	0.97430086	-0.04558754	0.48325682	-4.089046	-2.9526172	2.2511516	1.9475813	0	-2.3057775	0.27405977	0.2001915	-1.3211045	-2.687386	1.7486842	0.22879934	3.3595047	3.2031593	-0.600801	3.6758204	-2.694471	1.877511	-1.8656292	-2.9019313	-2.5557551	-3.2716727	-2.6425643	2.1774487	2.0718184	-1.5465927	2.7756214	1.9389997	2.1906252	0.059188366	-1.5233727	-0.017407894	-2.8168435	4.6696444	4.7683196	1.1064353	-0.07112408	-2.7744908	-2.3735523	-2.5865455	2.1466208	1.3765826	-2.7986436	2.3469567	-2.2984886	1.2412915	-2.572332	-1.5325999	-3.0342584	2.0643835	-0.34860754	4.0641456	-2.793939	-2.3011436	-2.3481069	-2.6086793	3.4830604	0.63221073	-2.088491	-1.832066	2.2282758	2.0925632	0.20687056	5.5441837	0.8321228	-2.1801858	4.982608
LAP3	1.1853285	-0.993978	-0.7351136	-0.2372737	0.6415553	0.20376539	0.76410913	-1.0790467	0.20762491	-0.13136959	-0.006939411	0.7331891	0.026052475	0.5638089	-0.7600193	1.3191724	-0.71475506	-0.41706038	1.1153159	-0.40513134	-0.193254	-0.8779063	-0.3935194	-0.32837915	-0.73235846	2.1499753	1.5612817	0.68609476	-0.10936594	0.8410001	0.24907541	-0.67390966	0.1681552	0.29712534	0.34892893	-0.34213686	-0.90142965	0.328187	2.3202653	-0.653811	1.41783	2.0280433	0.56983185	-0.07278204	0.009984493	0.6550822	-0.013997555	-1.6174369	0.29372025	0.28817034	1.1751533	0	-1.220571	-1.7852077	-1.4756432	0.50763893	0.38745832	-0.5220995	-0.4442134	1.165854	-0.66837835	-0.061501026	0.31795073	0.35221243	-0.34376955	-0.18087387	-0.13858843	1.8043904	-1.5063839	-1.0066218	0.8231797
LAT	0.248841875	0.6802529195	-0.37681852425	-0.7005299425	-0.570282015	0.33950508225	-0.160786505	-1.17948616	0.5551735225	-0.2225989225	-0.252645255	0.8595379825	0.620188955	0.316268205	1.702408125	-0.7207702385	2.125777075	0.9077779175	-1.09276665	0.01128208	-0.1019324075	1.530398925	0.106025575	-0.7942382125	0.20053971175	-1.809329375	-1.007452365	0.2199920475	-0.30602503	-1.099159349	1.098268375	0.372054935	-1.08336626	0.00862122500000001	-0.88360416275	-0.346292145	0.593802315	0.48547446	-0.17724263575	1.1816787675	-0.812997245	-0.5518119275	0.00405681699999998	-0.0896234525	0.0972496245	0.0881098425	0.7191319375	0.76575191	0.0809570725	1.4692793025	-0.157211893	0.18430161	0.206348545	1.20292509	1.0731547025	-0.3338015	-0.807416555	0.00986255850000002	-0.257921825	-0.6668564075	1.14195895	1.22810543	-0.0180858425	-0.4112803875	-0.633522198	0.95025385	-0.3626311	1.16236219	0.949762295	0.989003175	0.4090872995
LCK	-0.51174369	-0.00427786433333334	-0.28767427	-0.232201736666667	-1.30523206666667	0.622116246666667	-1.07915816333333	-0.743214293333333	0.09876855	0.10211611	0.0846878733333333	0.536547016666667	-0.304192702	0.132739066666667	0.809162523333333	0.12708362	0.00657145333333333	0.386197885333333	-0.563306483333333	0.072923659	-0.288173359	0.34109005	0.353376153333333	0.0169850976666667	-0.694818973333333	-0.91988992	-1.03392252	-0.100465296666667	-0.04432186	0.269759658666667	0.04475657	0.153347826666667	0.216046175666667	-0.713816173333333	-1.48020693333333	0.226467133333333	0.645468558666667	-1.271583882	-0.12292386	-0.828837543333333	-0.147412616666667	-0.87912321	-0.237646746666667	-0.431324333333333	-1.32342957666667	0.339337826666667	-0.0550047433333333	0.43558058	-0.111459413333333	0.815446853333333	-0.470511905	0.498105366666667	-0.263508648333333	0.36084549	-0.17077572	-0.550467496666667	-0.0612565666666667	0.410566006666667	1.13611284	0.01566283	-0.127456503333333	0.759850176666667	0.1462272	0.00831922666666668	0.59829968	-2.82931995666667	-0.353495276666667	0.0373017	0.476725566666667	0.01464399	-0.134674613333333
LEF1	-2.1674242	0.5161934	0.6512079	-0.51859665	-1.3185863	-0.2945156	-2.2943068	-0.52037716	1.1204758	1.1127276	0.5087004	0.5683079	0.27576685	-0.064582825	0.06809282	0.51930046	1.2777944	0.691411	-1.1110811	1.393086	-0.18630409	0.5351658	-1.1913743	-1.6721401	-0.46346664	-3.523931	-3.62394	-0.78193855	-0.531312	0.18648148	0.830739	1.8026056	0.6744795	-1.1117249	-0.5046749	0.57998085	0.10984135	0.47880507	-0.2930298	-0.17593193	0.9255667	-0.6408043	-0.02144003	-0.8375826	0	0.29144764	1.1996803	1.5789757	-0.44311953	0.28076553	-1.0251665	-0.26030588	0.3321085	0.8848958	0.004106045	-0.51965	-1.4319534	-0.097230434	-0.4243021	-2.3150358	0.20005035	0.9040661	-1.4380865	-1.1251993	0.6343813	0.56859255	-0.09143257	0.29373264	1.1725602	1.2129097	-0.96060276
LGALS13	1.0229416	1.0628905	0.71392775	0.14934206	1.2554612	0.006100178	0.0801878	1.1614532	-4.3095403	-2.145618	-0.43998766	1.1446905	-1.1496797	0.010941982	-2.8784056	-0.34120178	0.14286232	1.3131356	-0.029445648	-0.2054565	0.24649	-0.035333157	-1.0506053	0.20348549	0.28343534	0.87499475	-0.67067146	1.218111	1.0571375	0.42339802	-1.1720386	-1.3735523	0.4875579	0.038033962	0.6355424	1.0039048	0.27254295	0.60490894	0.18753147	0.81499195	-1.2936511	-1.0921044	-4.4460535	-0.35892296	-1.9573584	-0.6046505	-0.8180332	-3.260466	0.8188348	0.39908838	-0.59172153	-0.119674206	-0.42868757	-4.3008995	-4.4567327	0.23889542	-0.17714119	-0.5256479	0.6411681	-0.3096218	-3.7187238	0.07090807	0	-0.8689437	-0.035129547	0.22733831	-1.6755276	0.68261147	-0.28219867	0.43661213	-3.0510535
LGALS3BP	-0.35038757	-0.18938732	-0.43189573	-1.0775552	1.7694106	-0.74113274	2.2093172	-1.5038061	0.579689	-0.21204662	-0.29850483	1.1881623	-0.85964155	0.13482428	2.1947174	0.16758442	0.91622543	-0.19729376	-0.05444908	-0.03937006	-0.8196106	1.42101	0.6630969	-1.056921	-0.9156499	2.2986941	0.810678	-2.0956268	0.12650871	2.2345157	1.9656329	-0.0354681	-0.40708685	0.8760228	0.48595095	-0.08700609	-0.34232426	1.3887053	0.43099308	0.12904692	0.92085314	1.5230794	0.62396336	-0.9464402	-0.030709743	2.23558	0.47391653	0.5245595	0	-0.56056786	0.48498154	-0.5305686	-2.0503745	-0.024733067	-0.9097123	-0.42956161	0.40972614	-0.5821214	0.025483131	2.144896	0.8508644	0.28509235	-0.47830725	-0.8851764	0.06469393	-0.7923112	-0.574523	1.5421844	-2.009727	-0.8634577	0.23293209
LHCGR	1.8524785	-1.5652332	-1.9353085	-1.0242157	-2.4427137	-1.3062849	3.7774076	-1.7949648	1.6680274	0.97282314	0.72245264	-1.6895294	-0.6007714	-1.0410538	0.1623559	-1.4753656	3.411383	0.110723495	-0.9544687	-0.34460402	0.53682375	1.3091044	-0.21929693	-1.255599	1.0540514	0.9596224	0.8517647	-0.64570427	0.23165083	-2.1018944	2.0322218	-1.190772	1.7409558	2.796668	-1.7645655	2.6289244	2.4023786	-0.70305777	0.57544804	2.2167149	-1.4427137	-1.1281586	-0.72722006	-0.9402132	-1.0040598	-1.591795	-1.1523113	-0.6791363	-0.65215635	-1.2982426	0	-0.47123003	-1.3879261	1.3439336	2.654418	1.2680693	0.4846611	-0.6548114	2.0423865	2.0732765	0.9261093	-1.140996	1.8636494	1.7777405	0.7604847	-0.80336237	2.0610075	-0.7804527	2.2799091	0.7291808	0.6677799
