GeneSymbol	GSM2712676	GSM2712677	GSM2712678	GSM2712679	GSM2712680	GSM2712681	GSM2712682	GSM2712683	GSM2712684	GSM2712685	GSM2712686	GSM2712687	GSM2712688	GSM2712689	GSM2712690	GSM2712691	GSM2712692	GSM2712693	GSM2712694	GSM2712695	GSM2712696	GSM2712697	GSM2712698	GSM2712699	GSM2712700	GSM2712701	GSM2712702	GSM2712703	GSM2712704	GSM2712705	GSM2712706	GSM2712707	GSM2712708	GSM2712709	GSM2712710	GSM2712711	GSM2712712	GSM2712713	GSM2712714	GSM2712715	GSM2712716	GSM2712717	GSM2712718	GSM2712719
EPB41	7283.13997646296	6552.62324637999	8274.439378123	6293.12470695694	7439.76183569042	8440.66910717029	6253.22063698232	6550.95900884845	8966.49822896318	7420.14652665189	9192.34160872032	9140.20190226868	9606.16030894321	12015.8543111109	13077.0603712568	16300.3714427609	7205.35978773149	5717.49790148252	11277.0414280672	8073.39554775596	7687.4999315656	3295.66213117241	7498.39879032443	10207.3804766514	6952.97634693917	3320.73859806688	1893.91036480522	4705.35506000874	12222.0539565791	12337.9561260598	12734.3766159444	14168.1188972975	10225.1660574775	10338.0780494181	11795.306189326	15063.0152922799	12559.6574580127	10814.0666602453	10788.7618187823	9999.23164456874	9151.36997106024	11322.2984528782	10855.6459533124	8061.67976457758
EPHA1	356.175145891569	349.651179338403	270.464792891233	199.814100528683	330.229428577743	129.686645321021	140.992787061759	263.120350580625	450.989400246112	185.12065491475	91.1734410079443	204.405034605633	183.381198366332	257.400268201352	355.391517044719	379.914877096482	458.825827820682	297.869090449562	277.974009055366	381.647538473103	272.963356925397	178.801113887392	252.884169729899	192.927700698104	157.246744778228	250.852037828654	218.14674359013	298.039120927659	471.839354080502	352.329048335887	462.058869834067	514.630834631462	364.348584529376	304.622385950584	364.343528319172	186.870415530096	208.153007590711	279.109437109308	335.266998743271	385.993634199658	502.366285499632	322.981572348349	314.252169597429	253.371203202608
EPN2	435.592577070094	286.482645666579	346.74973447594	234.47573021223	626.859932736238	339.392710095438	956.464582500038	102.05135092613	221.053885459801	234.911727615958	272.049783652737	352.104156385188	371.78653915366	268.925653344696	712.467354075431	302.358289760218	414.395766281249	485.328038039152	627.883784032408	463.963674222204	296.194280919047	308.968324797413	221.465227430124	438.534241657746	410.17665029415	290.174789704497	166.088997960667	1113.90040167935	322.049082943835	675.220682711595	766.112396009534	422.495314237765	823.10012136722	608.537991423324	357.612008165469	321.249141304548	512.18751867793	332.510477372568	427.221296942275	377.67480587639	560.491310268184	474.685038148331	463.010593075502	319.781888942323
ERI1	453.240895109767	545.38466395532	663.778063139657	473.02929921076	419.506570606028	903.667581758179	548.728684780898	820.099410454564	687.832848953042	801.763939906639	599.980063407117	1015.43146223444	674.491120018633	624.931994439102	693.939834229498	504.679821941777	338.352007107989	475.001909570234	413.852678018532	591.179520379905	1090.88547253518	514.947207995689	832.218813111122	498.738630528077	485.091373042268	509.839817424724	456.125009324818	291.37902883989	507.622585518706	449.840482078978	488.535440933616	498.029839965931	470.45438216534	482.024285889322	459.426250490227	520.717562375999	512.18751867793	467.081098835984	429.662561496231	447.552963791845	395.250168426157	542.380670736495	454.642931754861	443.21914178462
ESPL1	53.7471503935475	63.1685336718234	103.034206815708	55.0508236150453	43.1986171104605	45.5282903786564	54.3012760981097	23.3611526216442	47.3686897413859	20.4271067492137	44.1161811328763	64.6183657785551	36.4250325522167	17.9283768896464	21.896159817921	49.4563745332699	42.7212130186854	23.0352096614328	95.0262586866587	40.6235475125432	60.0132203169312	47.2034940662715	42.1473616216498	71.8347821748258	33.3778467689634	35.2548809921351	37.1841040210449	36.6305064827291	37.4475677841668	44.1561209402678	89.6787085629889	56.4433818628055	30.4273978514896	26.1508776802125	45.4377610374949	41.993351804516	70.4770025700832	101.817983435283	36.6189683093379	28.2840162991129	21.5892949140338	30.1775711537599	28.8219445488766	38.2583298283141
ETS1	12885.6787577844	14434.4547928403	14993.4585187396	9175.13726917421	15026.3989695564	8844.90513992624	12378.7856424357	6644.40361933503	18627.7372408	9399.02249298197	5642.45956689488	12240.5647174806	15784.5994511623	18151.2010024177	13942.8008440577	12745.1325189261	15368.5291713419	18672.8175421021	24401.322277333	14456.6377108453	12214.6262448283	3566.00941537015	10283.1899200167	21647.5826435794	9975.52580435086	4646.86450615566	2183.94637616937	5081.65026296769	32570.2301223223	22105.6580457216	25607.1146679575	25784.6649145028	24323.1937286677	27357.3519558915	25016.8532112178	23755.6391158147	23917.9278722145	25236.6196145467	21042.0729453969	24914.8908281892	23890.2155373718	23051.5863113166	16615.386162354	24889.5700467975
ETV3	223.812760594026	296.269319897425	237.771246497787	319.090885027948	234.232501665608	267.65116161998	234.352875791842	297.547312338837	281.251595339479	301.299824550903	226.463063148765	307.266922987823	320.289079338457	291.976423631384	185.275198459332	213.561617302756	270.852490538466	239.089589934181	429.838403778905	253.362651591388	445.259376544973	40.0514495107758	436.799929533462	414.589314266138	388.666482376374	56.9501923719106	59.4945664336719	51.6157136802091	401.105059377076	426.842502422589	451.809874569725	319.569147311473	343.283462939883	454.459847253423	355.087688107831	452.47836569366	270.435009861947	413.680058572724	335.266998743271	366.028446223814	322.178708717119	393.124035030061	377.47449957561	308.232204465851
ETV7	611.273561192287	798.948496299963	1482.10743650288	306.857368669049	217.913024090545	488.394387698314	190.530793326701	731.572937362017	1238.49386719665	1232.00987581195	697.035661899445	1069.49989074302	311.496830101715	99.8866712423155	372.234716904658	1193.6970398712	128.163639056056	132.651034946871	213.1430101383	532.382280559119	2141.11682808148	420.540219863146	285.069427695523	609.569437312094	130.544467363057	707.809533765175	1648.49527826632	792.550958444501	39.1119041301298	111.310221536925	47.8286445669274	34.0320390643386	67.0963132109771	132.874729834593	303.759846935846	103.933545716177	262.2400095631	93.9858308633382	137.524569872847	12.4782424849028	44.8393048214547	55.4614821204236	96.6929752607475	131.377660919871
EVL	7778.89727412284	6096.20834815963	5724.34275943423	5041.22819956294	7672.07439881779	5154.3543289291	6225.59367194995	3829.99949560115	6336.54910061332	4445.44910629764	3943.98659327914	5151.00687206196	5888.29491740661	5662.80590042973	6129.2404290319	6676.61056199143	8853.54418599237	7183.01382649436	7846.32706071616	7932.28217218607	5545.41514831772	6182.22731377047	3721.22887335876	7607.64550270537	5223.26215437867	9777.80564747256	10176.049800426	11869.9491234262	9174.65410712087	6459.67252588668	7332.30202869771	8841.68975886183	9054.10133503942	8357.67915050035	8432.07043253216	6770.3781446831	8721.93881806274	7211.98849102086	8642.89027585506	8416.99049748307	8967.03060679426	7373.11468189161	7555.06843239263	8588.63411881662
FAIM3	4140.93716912675	3519.64393247512	5297.34522926529	3292.85481993697	5841.41300260339	3323.56519764191	7303.99796217907	2411.11685742339	5966.48121200874	3168.75493447178	2424.9194229371	3663.46571699645	3824.62841798275	7423.62863066286	4899.68683925633	4634.28709546981	9766.06929607149	7164.74452228012	7466.22202596953	5196.60695943349	5360.53571153492	2832.20964397629	2596.27747589363	5381.45139606838	3841.41929814359	4046.17557232813	1643.53739773019	4627.09897797746	9646.49346120137	6530.50630322836	8019.8387943473	9503.23939628324	6726.01530455621	6582.24659015727	8519.5801945303	5168.33177334081	6235.57572739259	6914.36669328695	6501.90126203577	7656.64958873633	8931.32523443643	5821.00879255093	4209.86338442947	8535.21682811294
FAM124B	63.3735056879143	43.5951852101316	29.7214058122234	34.661629683547	71.9976951841009	60.7043871715418	93.3600887300833	15.9839465305987	18.7501063559653	30.6406601238206	33.8224055352051	52.7496863498409	60.2897090519448	64.0299174630228	69.057119425751	43.836331972671	29.0504248527061	46.8647368973977	47.0690814055412	69.4876470609292	25.166834326455	32.8994049552801	32.9515736314717	77.307908435765	43.0203358355528	46.1025366820229	7.43682080420898	46.6206446143824	44.1049131680187	88.3122418805356	86.2623768082084	27.3916411981262	70.9972616534758	45.2339505819892	34.4990407877276	26.2458448778225	25.4045009264253	39.8727767299011	48.8252910791172	42.4260244486694	37.3660873512123	44.0429416838658	43.697786896684	35.3709087091961
FAM174B	42.5164025501197	41.8157898954324	30.7121193392975	46.895146042446	20.1593546515482	35.8707742377293	20.9583872659371	25.8202213186594	36.513365008985	38.3008251547758	45.5867205039722	36.9247804448886	26.3767477102259	32.0149587315114	15.1588798739453	37.0922808999524	14.5252124263531	14.297716341579	26.6428762672875	49.1758733046576	23.2309239936508	137.319255465517	24.5221013071417	37.6277430439564	20.026708061378	54.2382784494387	104.115491258926	34.9654834607868	23.3007088434816	38.6366058227343	90.5327915016841	16.600994665531	43.6906225559851	31.8051215029612	72.3638416523068	17.8471745169193	31.1410011356182	22.7844438456578	52.0803104843916	30.7796647960935	24.9107249008082	27.7307410602118	26.9624642554007	25.9867900720624
FAM198B	3388.47706361709	6764.3712888292	1575.23450804784	3495.72729955538	3360.85241119383	3458.77042361489	3998.28869796081	3587.78122894515	5566.80789231579	3989.66928695581	4432.20566448297	5041.55127288604	3167.7217964376	3708.61281945828	3247.36893299629	3140.47978286264	1140.6563875989	2249.50737107509	993.779284769823	3154.73917656618	3157.4697528037	838.219621904094	7557.40509659474	1904.64793880681	3471.29606397219	1190.53021196518	1001.49186830014	1220.46187508365	1408.86071685765	1890.43392775522	2235.98913350386	1562.15359802647	1424.62637120051	1660.22734245457	1988.32276540001	1110.72415522945	1189.91404339257	1906.77314433348	1849.66477704722	1717.83804875495	1476.37562912123	2217.64367478576	2963.08184765387	1490.63115274469
FAM212B	2956.09327164511	5693.17530938025	9576.23695269839	7340.10981533937	4410.09882234346	5857.97336205378	5761.65119019943	6997.27997735671	4247.39251347761	10173.9758552803	10605.5299443435	5751.0345542914	4701.34127044645	5331.13092797128	5836.16875146896	5026.56606619961	5175.24774508355	3457.66440193851	5523.06825020869	4297.54371053747	3722.75556998254	7656.97890111368	5694.49171291782	3968.01653918086	5792.91073923565	8538.46098490289	6509.69714395093	6205.54080277869	3614.10637525859	7193.76803651863	7815.71297199916	6007.89996945568	4658.51263003191	4838.61915131716	4292.18553800485	8246.44446061183	5921.70721594676	3858.40316248811	5334.16305039355	4812.44218501083	5116.662894626	7347.01516089376	11130.8490367468	3765.91899460971
FAM65B	24321.7888474921	34315.638643975	41011.57716676	36065.4256857307	27941.825516315	38336.2001439916	25560.6585787435	48744.8892465835	36880.4723544807	43362.9175460653	36991.4178799168	47383.7245059033	33446.9721321716	37477.9912894565	35901.2805014605	28142.9251264548	19234.7989495329	20355.9764825358	31831.1323724039	29972.6947791888	46350.5331431653	30346.1250489682	33769.9987625975	27330.0559839995	24400.6894479686	22992.9621916783	17783.9174831318	19665.5869121597	32092.565591031	34201.6754257962	42686.211193044	32749.6122264264	28004.908868698	28086.7494090261	36932.4853232913	36645.4984522109	36913.5593461259	27219.5782429891	31834.0897835844	31243.8554165318	25719.4931025878	38846.6901752008	40647.3094752367	22382.5666601233
FANCA	496.559493934417	475.988246682049	630.093803219137	459.776323155286	365.748291535233	528.404097425012	270.553726523915	398.36912891646	357.238868466286	582.172542352592	611.744378375884	511.671957593456	285.120082391489	275.328645090998	279.597117674992	369.798800487404	176.865821897358	239.883907508714	267.316858548451	251.224570143359	778.235953787301	433.413900063038	380.092570260697	232.607866089912	225.485898172553	484.07663516124	401.588323427285	416.255755485557	264.629479008112	347.729452404609	328.821931397626	297.157804513006	206.75026745243	310.983410251176	228.8716852259	321.249141304548	390.082014225112	296.197769993551	319.805656568217	279.512631661822	140.330416941219	332.768892722542	331.91723238545	247.596360964372
FARS2	250.285237653535	151.248601749436	197.151991887749	191.658422956084	229.432655320002	296.623710042761	219.110412325706	162.298534003002	170.724652609578	153.203300619103	201.463893840135	184.623902224443	256.231263470765	198.492744135371	202.118398319271	193.3294640846	244.365338466881	269.273657766404	229.128735898672	258.707855211459	153.904871457936	313.259551530711	177.018918810929	264.078342090312	175.789992983207	317.293928929216	463.561830129027	446.226169880518	209.706379591334	199.622463417461	210.104402919003	210.002582518968	209.090836517929	244.546045333879	195.214084457386	260.358781187999	216.348007889558	212.892147182865	214.831280748116	219.617067734288	203.437586689934	185.143477078473	218.48893448342	238.212242327239
FASLG	206.164442554354	191.284996330169	384.396848504756	280.351416558101	381.107799841174	389.059935963063	291.512113789852	141.396450078373	296.054310883662	245.125280990565	242.63899623082	286.167048447887	572.752235993476	236.910694613184	235.80479803915	328.210485538973	350.313946753221	347.116780070556	303.728789447077	209.531981906802	154.872826624339	114.432712887931	186.981022466956	453.585338875329	258.122015013317	256.275865673598	109.073371795065	158.177187084512	225.517574877982	209.741574466272	192.168661206405	170.99024505497	292.5711331874	344.908873187668	325.63728743538	307.60130196808	473.67101727335	380.927420544591	441.86888426601	366.028446223814	342.937646134459	256.101549791368	196.175170961709	382.583298283141
FBLN1	1.60439254906112	0	0	1.01945969657491	0.959969269121345	0	0	0	0	0	0	1.31874215874602	1.25603560524885	0	3.36863997198785	0	3.41769704149484	0	1.7761917511525	0	0.967955166402116	0	0	2.05242234785217	0.741729928199186	1.35595696123597	0	0	4.16084086490743	1.83983837251116	0.854082938695133	0	7.02170719649761	1.41356095568716	2.52432005763861	2.0996675902258	5.73650020919282	2.84805548070722	4.88252910791172	0	0.830357496693606	2.4468300935481	5.57844088042774	0
FBXL8	156.428273533459	125.447369686297	75.2942280576327	98.8875905677665	105.596619603348	63.463677497521	73.3543554307798	65.1653204709024	86.8425978592076	81.708426996855	51.4688779883557	84.3994981597454	42.7052105784609	48.6627372718973	80.8473593277085	128.136970381654	109.366305327835	95.3181089438597	88.8095875576249	133.630090501787	45.4938928208994	158.775389132004	76.6315665848179	111.514947566634	101.617000163289	150.511222697192	198.315221445573	191.477647523356	153.951112001575	64.3943430378906	94.8032061951597	99.6059679931863	145.115282060951	142.769656524403	110.228642516886	85.036537404145	99.979003645932	111.074163747582	99.2780918608716	76.5332205740702	82.205392172667	101.951253897837	130.163620543314	107.556436687147
FCER1A	1346.08534866228	712.64782353705	605.325965042284	646.337447628495	1209.56127909289	469.079355416459	1196.53338209168	496.731876797067	123.355962868193	680.477993583183	1116.13938266177	986.419134742024	1284.92442416957	225.38530946984	773.102873571212	665.413039174904	1153.47275150451	1702.22256222243	367.671692488567	998.484036229352	383.310245895238	135.888846554418	547.1493854156	1372.38640993048	789.942373532134	995.2724095472	1549.33766754354	474.531561253536	652.419847617484	895.081368226679	588.463144760946	463.997800901593	527.40822942582	414.173360016339	511.595531681425	615.20260393616	302.39551102745	650.7806773416	611.943648191602	623.080241412811	1663.20606587729	1149.19453393642	1378.80463761239	581.093500222507
FCER2	341.735612950019	119.21948608485	975.852824168003	205.930858708132	736.296429416072	391.819226289043	1727.16164150654	213.938976640321	595.069164876161	477.483620262871	370.575921516161	611.896361658154	532.559096625513	1452.19852806136	771.418553585218	787.929966995959	1049.23299173891	687.879019544854	770.867220000184	843.473131247279	1285.44446098201	1215.84757443427	208.437861110705	285.970847134069	205.459190111175	2488.181023868	262.767668415384	1413.60454562895	1364.75580368964	1089.18431652661	789.172635354303	2509.24034369502	638.975354881282	654.478722483156	1669.41699811833	554.312243819612	614.625022413516	771.11102140148	521.616859695235	756.181494585107	857.759294084495	604.367033106381	314.252169597429	1315.94217503805
FCGR1A	1174.41534591274	2629.05657746814	3078.14692861927	2950.3163618878	1326.6775299257	1877.69706682883	2414.97780541593	6630.87874150144	3445.08533098288	6858.40109104851	3758.69863252106	4084.14446563643	699.61183212361	254.839071502831	754.575353725279	1863.60611309458	229.840126040528	402.719010287807	172.290599861792	2282.40194577052	5222.11812273941	4090.96948574353	3420.83313234627	1345.02077862579	1495.32753524956	2459.70592768205	4697.59180799201	2507.524671045	237.167929299723	169.265130271027	292.95044797243	407.554419038787	113.127504832461	133.581510312437	780.856337829543	167.973407218064	440.071516048078	269.853256797009	161.123460561087	64.0549780891674	287.303693855988	308.300591787061	421.172286472294	311.119625584969
FCGR1B	501.3726715816	1115.68086231643	1422.66462487843	1188.69000620635	613.42036296854	917.464033388075	846.909376337185	1870.12174408005	1485.20579293304	2319.75331020759	1457.30451675601	1705.13361125861	538.839274651757	131.901629973827	378.971996848634	1040.83188222291	193.954307104832	189.841900313187	154.528682350267	800.711502286707	1613.58126239233	2461.73373600161	1492.78291707225	510.369023832572	1076.25012581702	1407.48332576293	2025.29419901291	1157.19100024985	221.356734013075	132.468362820803	206.688071164222	374.352429707725	115.468073897961	167.506973248929	639.494414601781	172.172742398516	231.099008427482	164.475204010842	190.418635208557	57.3999154305527	185.169721762674	260.995209978464	276.132823581173	183.351241063996
FCGR2B	400.29594099075	532.039199095076	994.676381182411	727.894223354488	423.346447682513	615.321742693356	563.018494280401	512.715823327666	628.621986776309	721.33220708161	541.158488563282	788.607810930121	638.066087466416	549.376691832735	660.253434509619	774.441864850521	473.351040247035	568.73138336503	396.090760507007	940.75583713258	752.101164294444	1401.80073287715	570.138855391045	340.017968960842	495.475592037057	1937.6624976062	1561.73236888389	774.235705203137	487.65054936715	421.322987305055	533.801836684458	543.682575296142	406.478827708362	318.757995507455	1288.2446694149	433.581357381628	508.909518558392	422.936238885022	393.857348038212	248.732966865728	474.134130612049	435.535756651562	546.687206281918	803.424926394596
FCGR3B	40291.1100845719	98453.0530646522	77134.9737909364	57631.0761070764	124853.603141922	102199.97473878	128787.38444125	206859.317861614	109880.557484471	159018.64257177	131183.876216721	69268.2506302935	73224.3637147975	53536.6945891826	73761.425146632	86848.7657059582	34616.1444847804	28490.5827633197	63820.3458106604	33468.4579467155	118712.925473055	122288.518627687	57785.5654146136	60600.5063834657	37079.0791106773	134242.451076283	56264.5072643771	97100.812593627	56939.4428999122	52948.7085224986	67660.4504034284	80625.2207423513	12957.3903466036	47400.9395270576	63651.5716933767	87690.5172381904	28452.2215375665	20005.4537103577	39599.752329718	31714.7010996288	54555.3178902666	25120.7889604272	44968.7416772747	12096.1289232653
FCHO1	2628.79719163665	2267.83932858419	2871.08780146078	2521.12382962976	2590.95705735851	2152.24645426375	2334.95487221872	2647.18745233685	2071.39332848269	2327.41347523854	2542.56257262477	2522.75374968114	1910.4301555835	2897.99406437641	2472.58173943908	3140.47978286264	2623.08247934729	2033.45299080234	3379.20480656763	2755.98698650885	1870.08938148889	3225.57209452855	1983.99125888093	2452.64470568334	3002.52274935031	4880.08910348825	5671.81533334339	4067.65124260487	2726.18293468735	3187.51998037558	3623.01982594475	2937.54600606572	3076.28794175445	2681.52513293855	2461.21205619764	2877.59443240446	2983.79960881015	2086.20063961804	2879.06466396528	2553.0484124111	2555.01001732623	3185.77278179963	3396.34075603376	2431.20858229739
FCN1	38724.4207604137	39410.9371276163	23381.8299524762	53932.4763279026	29514.2551791358	25433.758579713	25690.2195182057	81574.6858860847	43757.8139963082	47019.3696541746	51408.5858741407	39316.9787208539	21851.2514245143	25906.504605539	24572.5442756654	50506.1984835897	14940.4626168947	16372.473846257	12800.1258546805	26249.225937447	50112.9748749703	82933.6782566168	57893.6159234982	36000.8562628922	41535.392519298	94108.8369376211	175997.322212142	80975.0646261165	11809.2985427803	17650.4894266858	18472.1057980983	23635.6661550498	11788.666193231	12631.5807000205	17338.7130359004	17450.3373423666	17442.2386360657	17620.2072452654	16623.3841027368	16966.2503653061	17888.3915512704	23439.0010761284	22548.9877788357	24338.072613046
FCRL2	94.6591603946061	91.6388587070114	690.527328370658	149.860575396512	253.431887048035	260.752935805032	609.698538645442	118.035297456729	339.475609813266	266.829081911605	155.877173336163	319.135602416537	205.989839260811	804.215763335566	284.650077632974	212.437608790636	564.774436107022	513.92347072231	531.081333594597	383.785619921132	833.409398272222	424.831446596443	146.366292177002	125.197763218982	66.0139636097276	357.972637766295	69.4103275059505	336.33465043233	1106.78367006538	639.343834447628	532.093670807068	1415.23479523652	401.797689577363	461.527652031859	1053.48290405451	424.132853225612	444.169016197501	726.254147580341	380.023515565795	596.459990778352	494.062710532696	459.18844755586	259.39750093989	872.723033253429
FES	5964.32930113472	6025.92223322901	6243.47664762107	7472.63957589411	6288.75868201393	5433.04265185299	6779.08562656401	10036.6888868675	5099.04208111961	7872.09626347825	7412.98896969431	9265.48240734955	3400.08838340864	4479.53302571307	4813.78651997064	5705.46720751995	3643.26504623349	3530.74161879547	4208.68635435584	4944.31334856611	8097.9129221201	13739.0775911072	7062.36517645682	4886.81761023601	7047.17604782047	17422.6909949209	23197.9230285959	15188.340006157	2988.31590917651	5133.14905930613	5707.83627929957	3301.93783897412	4843.41758620635	3143.05278497041	3070.41463010776	3901.18238263954	4624.4386686393	3201.21436031491	4474.83792740109	2827.56974707896	3631.98369053783	4581.28154515323	6259.94040798666	3197.81888942323
FFAR2	6694.32791095753	10582.9536341738	12632.588183722	12764.6548608145	9902.08301098668	11642.8255304691	8424.31902694007	17240.5306347735	12177.700654348	18014.1547644629	14023.0634427703	17654.001279133	6077.95629379919	6184.00942857874	10355.1992738907	13136.2874811437	4357.56372790591	3253.52478528374	5019.51788875696	7815.75673326851	19498.4888720042	29831.1778409725	11214.2634540222	5183.73470989196	9718.88724919394	33909.7716865891	51217.3848785873	21646.9643082709	6783.83494614507	6509.34816194448	9927.00599645353	8800.18727219801	3911.87109813767	3841.35189707986	14066.3528011815	5808.73038835968	7504.98127368398	4887.26320489359	6202.43947675052	4556.22227265416	7126.95839412122	9013.30645460002	10046.7720256504	2758.93087931729
FGFR3	4.0109813726528	2.66909297204887	1.98142705414823	2.03891939314983	1.91993853824269	5.51858065195835	2.85796189990051	1.22953434850759	0.98684770294554	2.55338834365172	4.41161811328763	3.95622647623807	1.25603560524885	0	1.68431998599393	2.24801702423954	3.41769704149484	7.14885817078948	3.552383502305	1.06904072401429	1.93591033280423	8.58245346659482	3.83157832924089	2.73656313046956	2.96691971279675	42.034665798315	17.3525818764876	3.33004604388446	4.99300903788891	0.919919186255579	7.68674644825619	1.6600994665531	3.12075875399894	1.41356095568716	4.20720009606435	3.1495013853387	0	4.98409709123763	3.25501940527448	3.3275313293074	1.66071499338721	2.4468300935481	2.78922044021387	4.33113167867707
FGR	25000.4468957449	35282.7399975141	38248.4771397503	38275.6143079051	25761.7353061404	33381.894363696	23841.1181689701	62016.4830043744	24933.694062622	47231.3008866977	38023.7365184261	39922.2813717183	22518.2063309014	28249.9995846857	24815.0863536485	28031.6482837549	19673.1185951046	17301.8254084596	20701.5148596824	24107.9373672464	35820.1488878767	52175.5954412521	30977.5444762468	23481.7640817766	32578.2619063647	45457.1011684746	42677.4356550873	42115.0923170068	13116.6347425342	21144.3424960845	21864.5232305954	16816.8075961829	18128.4876019798	18119.0243299981	20553.0139092935	24123.0809441042	24388.3208893683	18609.9065248111	23758.3866390984	17335.6063428592	19339.0260979941	23050.7707012855	33593.3709819358	17787.2359490469
FKBP11	1030.82221277177	484.885223255546	532.013164038799	627.987173090146	707.497351342431	693.961516983762	651.615313177316	509.027220282143	529.937216481755	486.420479465652	441.161811328763	398.260131941299	905.601671384421	572.427462119424	746.15375379531	685.645192393059	584.426194095617	648.163140818246	837.474410668403	639.286352960548	639.818364991798	1893.86139829526	666.694629287916	682.772501052154	479.157533616674	1053.57855888035	2407.05100029564	1588.43196293289	482.657540329261	444.320966961445	580.77639831269	531.231829296993	518.826142852323	651.651600571782	601.629613737202	533.315567917354	774.427528241031	838.040325198099	585.089738098087	606.442584766274	641.035987447464	507.309439395639	609.909536260099	480.033761053375
FLJ23867	95.4613566691367	97.8667423084587	82.2292227471515	196.755721438958	115.196312294561	68.9822581494793	89.5494728635493	163.52806835151	80.9215116415343	100.858839574243	117.64314968767	162.205285525761	86.6664567621707	81.9582943526692	77.4787193557206	150.617140624049	70.0627893506441	65.1340411116375	60.3905195391849	79.1090135770578	120.994395800264	334.715685197198	186.214706801107	105.357680523078	110.517759301679	248.140123906182	265.246608683454	164.837279172281	84.8811536441115	106.710625605647	101.635869704721	53.1231829296993	70.9972616534758	51.5949748825814	84.9854419404998	66.1395290921127	108.993503974664	70.4893731475037	88.6992787937295	80.6926347357045	57.2946672718588	117.447844490309	92.9740146737956	59.9139882216994
FLT3LG	1729.53516788789	1193.08455850585	1013.49993819682	947.078058118094	1637.70757312102	1069.22500131693	1239.40281059019	1052.4814023225	1324.34961735292	944.753687151136	772.033169825335	867.732340454882	918.16202743691	920.750213118268	1222.81630983159	1633.18436811003	1970.30234442177	1672.83281196474	1275.30567732749	1912.51385526157	1057.00704171111	1421.82645763254	881.263015725406	1381.28024010451	1263.16606772321	2234.61707211687	3165.60672232496	2947.09074883775	1710.10559547695	1040.42859965506	1158.99054780929	1705.75220188331	1302.13659010606	1424.86944333266	1378.27875147068	936.451745240707	1062.89153876044	964.066780219394	1156.34564372376	1306.88792958548	1492.9827790551	1136.96038346868	1130.56401843335	1354.20050486636
FLT4	113.91187098334	115.660695455451	78.266368638855	110.101647230091	82.5573571444357	42.7690000526772	113.365822029387	220.086648382859	115.461181244628	60.0046260758154	27.9402480508216	48.7934598736028	96.7147416041615	56.34632736746	42.1079996498482	35.9682723878326	365.693583439947	99.2896968165205	123.445326705099	130.422968329744	107.443023470635	21.456133666487	66.6694629287916	64.993374348652	59.3383942559349	54.2382784494387	71.8892677740202	58.275805767978	49.0979222059076	96.5915145568358	142.631850762087	219.963179318286	162.279455207945	190.123948539923	116.960162670589	155.375401676709	86.0475031378923	118.19430244935	130.200776210979	168.872214962351	203.437586689934	206.349337889223	93.9037548205336	135.708792598548
FLVCR2	484.526549816458	665.493847697519	238.761960024862	781.925587272958	336.949213461592	856.759646216533	402.019973919338	598.783227723197	786.517619247596	746.866090518127	614.685457118076	836.082528644978	354.202040680176	510.958741354922	512.033275742154	749.713677583886	205.916246750064	262.124799595614	234.45731115213	522.76091404299	803.402788113756	1637.81820320851	728.766198221618	592.465917746659	680.166344158654	1132.22406263203	1068.42325553802	662.679162733008	257.139965451279	337.610341355798	274.160623321138	256.485367582455	218.453112779926	254.440972023689	318.905767281677	229.913601129725	231.099008427482	207.908050091627	309.226843501075	183.014223111907	260.732253961792	299.328881444051	388.631381336466	350.099810693063
FMO5	159.637058631581	141.46192751859	173.37486723797	141.704897823913	142.075451829959	223.502516404313	189.578139360067	158.609930957479	150.987698550668	154.479994790929	258.814929312874	127.917989398364	233.622622576286	271.486850043217	151.588798739453	178.717353427043	146.106548523904	164.423737928158	104.795313317997	148.596660637987	194.558988446825	114.432712887931	215.334702103338	129.986748697304	182.465562337	149.155265735956	81.8050288462988	104.89645038236	169.762307288223	211.581412838783	131.52877255905	162.689747722204	135.753005798954	116.618778844191	140.520483208549	144.87706372558	119.647004363165	179.427495284555	162.750970263724	175.527277620965	122.06255201396	160.675176142992	147.828683331335	152.311464033477
FOSB	114.71406725787	37.3673016086843	65.3870927868916	45.8756863458711	69.1177873767369	92.4362259203023	80.0229331972143	93.444610486577	40.4607558207672	160.863465650058	97.0555984923278	108.136857017174	105.506990840903	85.8000894004505	85.9003192856903	100.03675757866	134.144608878672	143.771480990322	174.066791612945	58.7972398207862	42.5900273216931	87.2549435770473	114.181034211379	87.5700201750258	70.4643431789227	43.390622759551	44.6209248252539	43.290598570498	107.349694314612	131.548443634548	79.4297132986473	102.096117193016	234.83709623842	184.469704717175	102.65568234397	386.338836601547	94.2425034367392	67.6413176667965	91.1405433476854	143.083847160218	90.5089671396031	270.782530352656	92.9740146737956	176.132688266201
